Interaction ID,User ID,Product ID,Interaction Type,Interaction Timestamp
19609,703,1585832,Added to Cart,2023-01-06 17:02:16
19610,703,874769783,Added to Cart,2023-08-11 01:19:31
19611,703,178366,Viewed,2023-08-20 19:41:53
19612,703,9272,Added to Cart,2023-01-16 09:00:32
19613,703,66910118,Viewed,2023-03-01 21:14:51
19614,703,9985,Purchased,2023-05-27 00:17:33
19615,703,3962017,Added to Cart,2023-07-23 17:54:45
19616,703,6802,Viewed,2023-07-15 09:45:41
19617,703,16,Viewed,2023-03-21 03:36:03
19618,703,60,Viewed,2023-06-06 01:27:17
19619,703,496452,Viewed,2023-02-12 05:06:28
19620,703,3,Viewed,2023-04-03 09:36:46
19621,704,6821,Viewed,2023-06-21 16:08:23
19622,704,7002,Added to Cart,2023-03-29 16:25:10
19623,704,36732061,Viewed,2023-02-13 13:14:37
19624,704,1088042,Added to Cart,2023-03-21 17:14:48
19625,704,66834336,Viewed,2023-08-16 04:08:08
19626,704,63414366,Viewed,2023-01-24 03:58:52
19627,704,66910118,Purchased,2023-01-22 10:31:12
19628,704,63414366,Viewed,2023-06-12 04:23:58
19629,704,281,Purchased,2023-02-14 20:40:49
19630,704,6821,Purchased,2023-06-01 10:33:29
19631,704,60,Viewed,2023-05-10 15:28:52
19632,704,63414366,Purchased,2023-07-28 12:31:26
19633,704,871989,Viewed,2023-03-14 10:03:24
19634,704,37337808,Viewed,2023-02-25 01:11:56
19635,704,9985,Viewed,2023-05-18 06:18:37
19636,704,184290581,Purchased,2023-07-12 11:36:46
19637,704,5147644,Viewed,2023-01-28 00:05:04
19638,704,6821,Viewed,2023-02-02 22:54:11
19639,704,36732061,Viewed,2023-07-20 12:44:34
19640,704,60,Purchased,2023-02-16 00:49:26
19641,704,4336456,Purchased,2023-05-07 21:03:07
19642,704,37337808,Purchased,2023-01-29 22:37:59
19643,704,51914,Viewed,2023-01-22 21:01:54
19644,704,1088042,Viewed,2023-01-10 23:14:28
19645,704,66910118,Viewed,2023-07-09 11:48:58
19646,704,3016004,Viewed,2023-01-30 00:32:33
19647,704,231,Added to Cart,2023-02-26 10:13:29
19648,704,9272,Added to Cart,2023-06-02 23:01:53
19649,704,322,Added to Cart,2023-08-17 12:36:30
19650,704,6821,Viewed,2023-03-30 16:29:52
19651,704,1088042,Purchased,2023-07-10 01:33:01
19652,704,7002,Added to Cart,2023-01-24 23:57:20
19653,704,51914,Added to Cart,2023-04-29 21:08:18
19654,704,63414366,Purchased,2023-07-22 23:51:22
19655,704,3016004,Purchased,2023-08-19 23:16:52
19656,704,1088042,Added to Cart,2023-08-17 14:27:54
19657,704,44,Viewed,2023-01-18 22:30:35
19658,704,231,Viewed,2023-02-01 00:19:09
19659,704,66910118,Added to Cart,2023-03-01 09:37:35
19660,704,36732061,Added to Cart,2023-05-29 00:32:23
19661,704,9197,Added to Cart,2023-01-04 10:46:13
19662,704,1074,Added to Cart,2023-05-26 10:25:43
19663,704,7002,Added to Cart,2023-03-23 04:13:26
19664,704,322,Viewed,2023-01-03 22:35:17
19665,704,63414366,Viewed,2023-05-08 11:02:45
19666,704,66910118,Viewed,2023-06-19 00:13:01
19667,704,231,Viewed,2023-01-08 13:54:46
19668,704,1088042,Viewed,2023-05-14 10:22:31
19669,704,322,Purchased,2023-05-15 17:03:50
19670,704,7002,Viewed,2023-05-12 09:22:33
19671,705,8622459,Purchased,2023-02-20 17:35:27
19672,705,21752050,Purchased,2023-05-20 00:35:45
19673,705,36732061,Viewed,2023-02-26 11:33:51
19674,705,51914,Viewed,2023-07-06 03:22:59
19675,705,281,Added to Cart,2023-06-01 10:36:43
19676,705,69,Viewed,2023-07-24 13:20:12
19677,705,9799,Purchased,2023-01-09 22:52:04
19678,705,66910118,Added to Cart,2023-01-01 19:41:28
19679,705,23030,Viewed,2023-06-16 09:10:28
19680,705,4336456,Viewed,2023-03-25 19:10:57
19681,705,21752050,Added to Cart,2023-01-25 20:15:28
19682,705,186936,Purchased,2023-03-06 18:09:55
19683,705,3016004,Viewed,2023-02-12 13:48:08
19684,706,178366,Viewed,2023-04-25 19:33:33
19685,706,707819,Viewed,2023-03-19 02:29:43
19686,706,4336456,Viewed,2023-01-19 21:09:57
19687,706,60,Purchased,2023-06-26 09:41:29
19688,706,10,Viewed,2023-03-10 04:59:23
19689,706,2709352,Purchased,2023-07-14 13:31:32
19690,706,19289886,Purchased,2023-08-07 08:27:08
19691,706,415,Purchased,2023-02-18 21:10:35
19692,706,6251,Viewed,2023-08-02 03:01:05
19693,706,2317678,Added to Cart,2023-01-09 04:32:42
19694,706,707819,Viewed,2023-05-22 03:06:47
19695,706,19289886,Viewed,2023-06-17 15:57:34
19696,706,37337808,Added to Cart,2023-03-20 03:45:04
19697,706,111961,Added to Cart,2023-05-14 17:50:53
19698,706,51914,Added to Cart,2023-03-21 14:22:51
19699,706,740863419,Viewed,2023-06-25 22:41:09
19700,706,19289886,Viewed,2023-06-14 21:33:18
19701,706,10,Purchased,2023-06-12 22:58:53
19702,706,6640,Purchased,2023-01-04 00:18:33
19703,706,415,Viewed,2023-01-11 07:10:54
19704,706,6821,Added to Cart,2023-02-13 22:26:45
19705,706,152,Viewed,2023-06-11 00:28:40
19706,706,111961,Viewed,2023-03-17 08:47:16
19707,706,6821,Added to Cart,2023-05-02 19:50:40
19708,706,23030,Added to Cart,2023-06-29 10:45:36
19709,706,78,Viewed,2023-07-08 00:13:04
19710,706,6640,Viewed,2023-04-10 06:11:11
19711,706,23030,Purchased,2023-06-24 00:50:12
19712,706,496452,Viewed,2023-06-09 15:32:18
19713,706,7002,Added to Cart,2023-02-12 10:12:45
19714,706,8399,Purchased,2023-08-12 01:43:45
19715,706,8399,Viewed,2023-01-14 16:26:25
19716,706,8622459,Purchased,2023-03-19 22:50:48
19717,707,62,Viewed,2023-04-26 08:17:49
19718,707,707819,Viewed,2023-07-23 03:37:23
19719,707,1585832,Purchased,2023-06-29 02:55:05
19720,707,72440,Viewed,2023-04-27 20:21:26
19721,707,8360050,Purchased,2023-04-01 22:15:53
19722,707,65,Added to Cart,2023-06-29 16:13:22
19723,707,63414366,Purchased,2023-05-20 11:24:40
19724,707,184290581,Viewed,2023-03-02 23:11:37
19725,707,6821,Added to Cart,2023-02-25 15:22:23
19726,707,8622459,Added to Cart,2023-07-13 21:46:02
19727,707,1074,Viewed,2023-01-10 08:11:10
19728,707,6251,Viewed,2023-03-28 14:15:36
19729,707,8622459,Viewed,2023-06-28 18:48:51
19730,707,216668,Purchased,2023-02-09 01:54:38
19731,708,6640,Viewed,2023-08-05 09:27:15
19732,708,329472,Viewed,2023-08-20 13:48:11
19733,708,23030,Viewed,2023-02-16 13:32:09
19734,708,8622459,Viewed,2023-08-03 22:21:21
19735,708,417281,Viewed,2023-03-11 05:48:52
19736,708,21752050,Purchased,2023-04-30 13:50:48
19737,708,417281,Added to Cart,2023-03-24 04:34:07
19738,708,37337808,Viewed,2023-04-15 05:47:31
19739,708,1585832,Viewed,2023-04-16 00:39:27
19740,708,970,Purchased,2023-01-19 22:24:47
19741,708,9245203,Viewed,2023-05-17 10:18:38
19742,708,35712313,Purchased,2023-07-02 11:05:44
19743,708,21752050,Added to Cart,2023-07-24 18:55:46
19744,708,417281,Viewed,2023-01-22 01:47:52
19745,708,707819,Purchased,2023-08-19 16:33:32
19746,708,6640,Added to Cart,2023-08-01 15:17:36
19747,708,1088042,Purchased,2023-01-01 11:41:44
19748,708,6821,Viewed,2023-05-04 00:31:52
19749,708,10,Viewed,2023-05-04 20:15:02
19750,708,6640,Viewed,2023-03-26 08:25:16
19751,708,458806286,Viewed,2023-04-09 12:33:21
19752,708,9197,Viewed,2023-03-28 09:43:22
19753,708,35712313,Viewed,2023-04-12 17:56:31
19754,708,9197,Added to Cart,2023-05-25 01:37:39
19755,708,806795166,Viewed,2023-05-03 19:14:32
19756,708,2709352,Added to Cart,2023-04-27 21:49:40
19757,708,8622459,Viewed,2023-06-12 21:09:00
19758,708,23030,Purchased,2023-07-04 22:10:01
19759,708,415,Viewed,2023-08-12 02:06:49
19760,708,329472,Purchased,2023-04-18 08:42:40
19761,708,516304687,Viewed,2023-07-11 18:49:13
19762,708,69,Purchased,2023-05-21 08:25:04
19763,708,458806286,Purchased,2023-07-25 06:46:32
19764,708,35712313,Viewed,2023-03-09 06:42:58
19765,708,19289886,Added to Cart,2023-04-02 11:35:00
19766,708,21752050,Added to Cart,2023-07-25 04:33:38
19767,708,53736816,Added to Cart,2023-02-01 01:40:49
19768,709,417281,Viewed,2023-08-17 17:55:39
19769,709,8399,Added to Cart,2023-03-20 18:48:10
19770,709,458806286,Viewed,2023-05-07 01:59:11
19771,709,23030,Purchased,2023-08-09 14:32:12
19772,709,10,Viewed,2023-08-02 21:28:56
19773,709,458806286,Added to Cart,2023-02-18 21:07:30
19774,709,35712313,Viewed,2023-01-23 19:52:26
19775,709,10,Viewed,2023-02-08 05:57:04
19776,709,7371222,Purchased,2023-04-18 16:08:23
19777,709,8399,Viewed,2023-01-25 03:04:22
19778,709,7371222,Viewed,2023-08-20 19:49:58
19779,709,8399,Added to Cart,2023-07-21 02:36:23
19780,709,516304687,Viewed,2023-08-05 07:48:57
19781,709,707819,Viewed,2023-02-22 14:52:12
19782,709,35712313,Purchased,2023-03-27 23:56:49
19783,710,1088042,Viewed,2023-03-11 17:38:53
19784,710,322,Added to Cart,2023-04-24 00:50:18
19785,710,37337808,Viewed,2023-07-21 07:49:05
19786,710,23030,Viewed,2023-02-09 02:43:37
19787,710,7371222,Viewed,2023-03-24 03:07:12
19788,710,6,Added to Cart,2023-01-20 11:47:54
19789,710,63414366,Viewed,2023-08-14 00:59:58
19790,711,178366,Viewed,2023-01-11 15:48:11
19791,711,21752050,Added to Cart,2023-07-01 02:34:29
19792,711,322,Added to Cart,2023-01-28 11:56:12
19793,711,0,Added to Cart,2023-04-23 17:48:45
19794,711,970,Purchased,2023-05-11 18:19:15
19795,711,23030,Viewed,2023-05-20 07:24:22
19796,711,37337808,Viewed,2023-02-27 13:52:08
19797,711,23030,Added to Cart,2023-03-14 09:52:42
19798,711,5147644,Viewed,2023-07-08 05:54:34
19799,711,23030,Purchased,2023-03-21 08:35:12
19800,711,8622459,Purchased,2023-02-06 04:39:55
19801,711,329472,Added to Cart,2023-05-12 10:52:29
19802,711,329472,Added to Cart,2023-03-29 21:12:18
19803,711,6251,Viewed,2023-06-05 08:41:24
19804,711,970,Purchased,2023-03-03 22:53:37
19805,711,9799,Viewed,2023-05-09 08:50:00
19806,711,51914,Added to Cart,2023-02-02 00:04:14
19807,711,77150,Purchased,2023-04-04 06:31:57
19808,711,111961,Purchased,2023-04-28 14:31:18
19809,711,10,Added to Cart,2023-04-07 11:51:50
19810,711,184290581,Viewed,2023-06-23 11:04:51
19811,711,24522662,Viewed,2023-07-23 13:01:42
19812,711,806795166,Viewed,2023-04-04 04:10:37
19813,711,871989,Viewed,2023-04-08 00:12:37
19814,711,66910118,Viewed,2023-01-07 09:37:00
19815,711,4336456,Purchased,2023-03-10 18:18:27
19816,711,496452,Added to Cart,2023-02-12 01:09:10
19817,711,63414366,Purchased,2023-02-20 21:15:50
19818,711,4976523,Purchased,2023-03-07 01:02:31
19819,711,66910118,Added to Cart,2023-06-06 07:26:29
19820,711,6821,Viewed,2023-01-18 23:39:00
19821,711,72440,Purchased,2023-08-15 19:05:00
19822,711,19289886,Added to Cart,2023-07-11 22:07:13
19823,711,4976523,Viewed,2023-05-29 08:23:47
19824,711,516304687,Viewed,2023-01-28 16:49:52
19825,711,3,Added to Cart,2023-01-18 03:47:30
19826,711,9197,Viewed,2023-02-08 18:35:35
19827,711,231,Viewed,2023-08-17 21:14:31
19828,711,231,Added to Cart,2023-07-08 04:34:13
19829,711,0,Purchased,2023-01-05 07:12:36
19830,711,51914,Added to Cart,2023-06-20 07:34:46
19831,711,2,Added to Cart,2023-03-23 21:54:13
19832,711,78,Viewed,2023-01-15 04:43:17
19833,711,63414366,Viewed,2023-03-22 23:30:45
19834,711,6821,Added to Cart,2023-04-08 14:01:53
19835,711,496452,Purchased,2023-02-10 16:21:35
19836,711,2,Viewed,2023-07-17 16:33:48
19837,711,415,Purchased,2023-04-27 06:59:05
19838,711,2709352,Viewed,2023-05-31 21:18:59
19839,711,36732061,Viewed,2023-06-18 09:24:01
19840,712,5,Added to Cart,2023-02-26 04:27:31
19841,712,45,Viewed,2023-03-20 09:25:43
19842,712,3,Purchased,2023-02-06 01:51:45
19843,712,970,Viewed,2023-02-12 04:12:21
19844,712,12867543,Viewed,2023-04-02 04:28:18
19845,712,6802,Added to Cart,2023-05-16 05:14:05
19846,712,417281,Viewed,2023-08-17 17:45:00
19847,712,152,Added to Cart,2023-02-06 12:31:52
19848,712,53736816,Viewed,2023-04-09 02:17:56
19849,712,35712313,Viewed,2023-03-23 06:57:38
19850,712,186936,Purchased,2023-03-28 16:31:19
19851,712,417281,Purchased,2023-08-12 08:41:17
19852,712,35712313,Purchased,2023-04-19 01:02:34
19853,712,3,Purchased,2023-03-11 00:52:41
19854,712,78,Purchased,2023-07-10 14:54:04
19855,712,75,Viewed,2023-02-05 19:42:44
19856,712,3,Viewed,2023-04-25 19:52:45
19857,712,35712313,Purchased,2023-02-09 12:47:07
19858,712,5,Viewed,2023-08-17 17:30:12
19859,712,6,Added to Cart,2023-02-14 22:59:40
19860,712,874769783,Viewed,2023-03-28 02:32:03
19861,712,9799,Added to Cart,2023-01-03 22:04:16
19862,712,60,Purchased,2023-01-12 15:31:25
19863,712,216668,Viewed,2023-07-15 18:50:18
19864,712,2,Viewed,2023-07-15 17:00:23
19865,712,707819,Viewed,2023-03-13 16:14:28
19866,712,4,Viewed,2023-07-24 07:07:09
19867,712,4336456,Purchased,2023-07-28 09:43:29
19868,712,9272,Viewed,2023-04-11 06:44:01
19869,712,178366,Viewed,2023-01-24 12:36:31
19870,712,78,Purchased,2023-04-10 13:38:16
19871,712,6,Added to Cart,2023-01-26 15:17:45
19872,712,42051164,Added to Cart,2023-07-19 20:48:12
19873,712,458806286,Purchased,2023-08-16 03:15:27
19874,712,3962017,Added to Cart,2023-07-28 17:15:50
19875,712,8399,Added to Cart,2023-07-30 13:16:53
19876,712,9886250,Viewed,2023-02-02 17:05:08
19877,712,516304687,Purchased,2023-03-02 14:54:45
19878,712,8399,Viewed,2023-08-17 02:31:12
19879,712,9799,Viewed,2023-01-16 01:58:21
19880,712,4,Viewed,2023-08-05 04:31:39
19881,712,9272,Purchased,2023-05-18 20:55:52
19882,712,1577,Viewed,2023-01-24 18:45:34
19883,712,35712313,Added to Cart,2023-05-25 07:33:25
19884,712,35712313,Viewed,2023-07-03 23:52:04
19885,712,78,Added to Cart,2023-03-25 00:53:46
19886,712,16,Viewed,2023-07-25 18:41:09
19887,712,543036164,Purchased,2023-05-17 00:20:32
19888,712,5,Viewed,2023-05-17 22:49:52
19889,712,216668,Viewed,2023-06-19 22:43:56
19890,713,10,Purchased,2023-05-27 05:35:48
19891,713,6640,Viewed,2023-08-10 14:42:01
19892,713,7371222,Viewed,2023-03-04 03:45:44
19893,713,21752050,Purchased,2023-01-02 21:08:47
19894,713,3016004,Added to Cart,2023-06-06 21:06:13
19895,713,8622459,Added to Cart,2023-05-12 02:38:00
19896,713,36732061,Added to Cart,2023-05-03 17:38:55
19897,713,36732061,Viewed,2023-01-24 23:41:51
19898,713,184290581,Viewed,2023-01-16 20:29:43
19899,713,4336456,Purchased,2023-06-16 01:22:45
19900,713,63414366,Viewed,2023-04-05 09:34:25
19901,713,415,Viewed,2023-06-26 22:22:14
19902,713,5147644,Purchased,2023-01-28 05:23:17
19903,713,5147644,Added to Cart,2023-05-27 12:28:11
19904,713,6640,Added to Cart,2023-04-17 02:56:09
19905,713,3016004,Viewed,2023-03-03 19:28:42
19906,713,51914,Added to Cart,2023-02-23 18:39:41
19907,713,45,Viewed,2023-02-15 15:58:22
19908,713,152,Viewed,2023-03-24 07:20:07
19909,713,66910118,Viewed,2023-07-22 15:20:11
19910,713,2,Viewed,2023-03-03 15:56:05
19911,713,543036164,Added to Cart,2023-08-04 01:11:02
19912,713,51914,Viewed,2023-04-25 05:09:53
19913,713,9245203,Added to Cart,2023-07-03 16:08:29
19914,713,72440,Added to Cart,2023-01-05 06:06:33
19915,713,281,Added to Cart,2023-01-20 14:51:47
19916,713,874769783,Added to Cart,2023-04-04 09:50:23
19917,713,184290581,Viewed,2023-03-06 15:22:07
19918,713,9245203,Added to Cart,2023-04-15 15:30:56
19919,713,871989,Viewed,2023-03-04 08:11:20
19920,713,5147644,Added to Cart,2023-02-05 16:17:47
19921,713,322,Added to Cart,2023-07-20 21:28:33
19922,713,6640,Viewed,2023-04-16 21:49:01
19923,713,60,Added to Cart,2023-03-13 06:53:06
19924,713,1088042,Purchased,2023-02-17 19:42:23
19925,713,152,Added to Cart,2023-03-06 14:26:59
19926,713,35712313,Purchased,2023-07-19 16:23:40
19927,713,60,Viewed,2023-07-12 23:40:12
19928,713,19289886,Viewed,2023-08-18 01:31:39
19929,713,9272,Purchased,2023-07-13 19:00:57
19930,713,970,Purchased,2023-05-09 05:12:47
19931,713,516304687,Viewed,2023-06-09 19:55:18
19932,713,63414366,Viewed,2023-01-29 14:38:48
19933,714,152,Viewed,2023-04-03 11:55:59
19934,714,4976523,Viewed,2023-04-06 20:56:52
19935,714,0,Viewed,2023-03-10 15:16:19
19936,714,1074,Purchased,2023-04-11 22:18:37
19937,714,152,Added to Cart,2023-04-04 22:58:51
19938,714,24522662,Viewed,2023-01-02 18:58:11
19939,714,3016004,Added to Cart,2023-04-27 21:23:59
19940,714,458806286,Added to Cart,2023-03-22 14:14:47
19941,714,75,Viewed,2023-04-06 15:17:13
19942,714,10,Viewed,2023-04-19 08:02:28
19943,714,543036164,Added to Cart,2023-06-03 18:45:11
19944,714,4976523,Added to Cart,2023-03-08 00:19:08
19945,714,2,Added to Cart,2023-07-07 13:06:56
19946,714,871989,Added to Cart,2023-04-07 22:42:28
19947,714,10,Viewed,2023-05-17 06:16:34
19948,714,0,Viewed,2023-03-16 13:31:01
19949,714,6640,Viewed,2023-03-19 08:36:33
19950,715,6,Purchased,2023-03-26 08:59:31
19951,715,6,Purchased,2023-02-14 12:59:03
19952,715,9886250,Viewed,2023-06-11 07:23:52
19953,715,16,Added to Cart,2023-04-03 14:44:01
19954,715,12867543,Purchased,2023-04-14 05:31:33
19955,715,1577,Viewed,2023-01-22 08:12:12
19956,715,53736816,Purchased,2023-01-13 01:08:39
19957,715,66834336,Added to Cart,2023-01-29 07:29:58
19958,715,516304687,Purchased,2023-06-26 19:10:47
19959,715,1,Added to Cart,2023-05-09 19:16:22
19960,715,9985,Viewed,2023-03-29 17:57:12
19961,715,35712313,Viewed,2023-02-19 18:22:34
19962,715,9799,Added to Cart,2023-01-13 23:25:56
19963,716,2,Purchased,2023-03-20 23:04:49
19964,716,77150,Viewed,2023-01-16 05:43:04
19965,716,322,Purchased,2023-08-08 10:23:40
19966,716,4976523,Viewed,2023-06-24 05:41:34
19967,716,871989,Purchased,2023-06-01 13:11:05
19968,716,4976523,Added to Cart,2023-06-15 03:18:20
19969,716,62,Added to Cart,2023-05-04 23:48:20
19970,716,24522662,Added to Cart,2023-08-08 09:19:06
19971,716,91298318,Viewed,2023-05-01 03:11:50
19972,716,91298318,Viewed,2023-03-04 17:15:38
19973,716,2,Viewed,2023-04-05 04:54:28
19974,716,871989,Purchased,2023-03-12 11:45:21
19975,716,7002,Purchased,2023-03-10 12:14:30
19976,716,91298318,Purchased,2023-02-13 23:26:21
19977,716,62,Viewed,2023-03-05 12:09:29
19978,716,65,Viewed,2023-05-08 23:19:49
19979,716,78,Viewed,2023-02-03 04:10:32
19980,716,2,Purchased,2023-04-15 14:06:58
19981,716,77150,Viewed,2023-02-13 19:16:14
19982,716,740863419,Added to Cart,2023-03-14 23:44:07
19983,716,91298318,Purchased,2023-02-13 03:53:14
19984,716,75,Viewed,2023-01-01 23:50:55
19985,716,2,Viewed,2023-07-02 14:57:47
19986,716,871989,Viewed,2023-05-03 00:10:35
19987,716,75,Added to Cart,2023-01-20 04:25:29
19988,716,3962017,Viewed,2023-02-16 03:18:10
19989,716,9799,Added to Cart,2023-01-09 08:05:00
19990,716,8360050,Added to Cart,2023-04-02 07:37:30
19991,716,77150,Viewed,2023-03-08 23:25:53
19992,716,2,Viewed,2023-07-18 01:28:09
19993,716,77150,Purchased,2023-07-11 05:37:27
19994,716,4976523,Added to Cart,2023-02-14 20:26:05
19995,716,871989,Viewed,2023-01-18 13:11:50
19996,716,24522662,Added to Cart,2023-03-06 07:25:12
19997,716,75,Purchased,2023-06-20 21:51:01
19998,716,2,Added to Cart,2023-04-18 05:02:06
19999,716,57123448,Purchased,2023-03-17 18:08:50
20000,716,4976523,Viewed,2023-06-19 18:00:17
20001,716,2,Viewed,2023-01-23 13:42:22
20002,716,24522662,Viewed,2023-04-13 05:54:44
20003,716,75,Purchased,2023-05-06 04:27:47
20004,716,57123448,Viewed,2023-07-02 00:31:21
20005,716,75,Added to Cart,2023-06-30 10:26:58
20006,717,10,Added to Cart,2023-03-05 07:55:32
20007,717,4636603,Purchased,2023-06-13 03:58:04
20008,717,35712313,Added to Cart,2023-07-19 22:22:09
20009,717,9197,Purchased,2023-04-28 12:32:36
20010,717,2317678,Added to Cart,2023-06-16 03:51:48
20011,717,35712313,Added to Cart,2023-02-03 19:52:29
20012,717,4636603,Added to Cart,2023-01-30 05:55:44
20013,718,516304687,Purchased,2023-06-27 16:03:44
20014,718,4636603,Viewed,2023-08-05 13:23:39
20015,718,4636603,Purchased,2023-06-17 02:43:16
20016,718,6640,Purchased,2023-03-03 11:57:30
20017,718,458806286,Purchased,2023-07-23 21:53:38
20018,718,8399,Viewed,2023-05-27 07:45:27
20019,718,458806286,Added to Cart,2023-01-01 04:06:27
20020,718,35712313,Added to Cart,2023-04-13 23:03:31
20021,718,65,Added to Cart,2023-03-04 23:39:09
20022,718,458806286,Purchased,2023-08-03 23:24:39
20023,718,35712313,Viewed,2023-06-10 09:02:21
20024,718,458806286,Added to Cart,2023-07-10 10:58:13
20025,719,281,Added to Cart,2023-02-11 16:47:42
20026,719,69,Viewed,2023-01-19 15:09:45
20027,719,6640,Viewed,2023-08-18 07:25:51
20028,719,4336456,Added to Cart,2023-03-30 03:22:13
20029,719,23030,Viewed,2023-07-28 22:23:04
20030,719,51914,Viewed,2023-01-21 20:33:09
20031,719,19289886,Purchased,2023-01-01 06:27:39
20032,719,10,Added to Cart,2023-03-20 23:54:44
20033,719,66910118,Added to Cart,2023-07-30 14:49:26
20034,719,3016004,Added to Cart,2023-08-11 14:28:49
20035,719,806795166,Viewed,2023-02-06 06:51:34
20036,719,5147644,Added to Cart,2023-06-29 17:46:21
20037,719,496452,Viewed,2023-07-14 19:26:36
20038,719,415,Added to Cart,2023-07-26 01:29:45
20039,719,8399,Added to Cart,2023-08-20 12:27:41
20040,719,874769783,Purchased,2023-01-01 12:21:56
20041,719,9245203,Added to Cart,2023-03-22 01:12:10
20042,719,36732061,Purchased,2023-05-05 17:19:11
20043,719,178366,Viewed,2023-04-06 05:39:44
20044,719,36732061,Viewed,2023-04-04 23:07:49
20045,719,6821,Purchased,2023-04-23 17:12:19
20046,719,4336456,Purchased,2023-08-17 02:23:29
20047,719,970,Added to Cart,2023-06-03 15:59:09
20048,719,36732061,Viewed,2023-07-20 04:20:24
20049,719,10,Viewed,2023-06-02 01:46:11
20050,719,417281,Viewed,2023-07-04 10:44:14
20051,720,458806286,Purchased,2023-06-27 02:58:32
20052,720,8399,Viewed,2023-04-19 10:10:22
20053,720,8399,Purchased,2023-04-30 02:56:03
20054,720,2,Purchased,2023-08-17 22:48:05
20055,720,91298318,Purchased,2023-03-29 04:43:26
20056,720,35712313,Purchased,2023-04-16 17:12:13
20057,720,417281,Added to Cart,2023-02-28 04:21:46
20058,720,2,Viewed,2023-06-21 02:23:06
20059,720,6640,Viewed,2023-07-04 04:43:19
20060,720,516304687,Viewed,2023-02-14 06:13:43
20061,720,10,Purchased,2023-02-01 07:06:48
20062,720,75,Viewed,2023-02-03 13:44:15
20063,720,57123448,Viewed,2023-08-04 03:47:05
20064,720,4976523,Viewed,2023-02-15 09:16:33
20065,720,516304687,Added to Cart,2023-05-10 15:35:20
20066,720,2,Viewed,2023-05-10 17:34:38
20067,720,62,Added to Cart,2023-07-21 01:30:12
20068,720,2,Purchased,2023-04-09 16:35:13
20069,720,10,Purchased,2023-02-15 05:05:03
20070,720,35712313,Purchased,2023-04-27 14:49:18
20071,720,77150,Added to Cart,2023-04-12 10:16:23
20072,720,77150,Viewed,2023-03-26 11:35:27
20073,720,2,Viewed,2023-07-08 18:21:52
20074,720,5,Viewed,2023-05-26 22:36:11
20075,720,4636603,Added to Cart,2023-06-04 16:47:21
20076,720,24522662,Viewed,2023-08-08 00:14:37
20077,720,75,Viewed,2023-08-17 05:09:00
20078,720,152,Viewed,2023-08-13 03:49:43
20079,721,111961,Purchased,2023-05-21 05:19:59
20080,721,871989,Purchased,2023-04-26 19:39:18
20081,721,184290581,Added to Cart,2023-07-16 12:46:19
20082,721,91298318,Viewed,2023-08-14 05:29:51
20083,721,72440,Viewed,2023-02-25 17:05:11
20084,721,415,Added to Cart,2023-08-19 13:41:33
20085,721,6821,Viewed,2023-06-05 23:41:05
20086,721,19289886,Viewed,2023-01-14 00:33:49
20087,721,69,Added to Cart,2023-05-24 23:52:17
20088,721,35712313,Purchased,2023-06-02 00:23:55
20089,721,329472,Viewed,2023-07-03 12:09:20
20090,721,970,Viewed,2023-03-07 18:34:20
20091,721,9245203,Purchased,2023-07-02 20:59:16
20092,721,37337808,Added to Cart,2023-08-05 15:30:05
20093,721,39409477,Viewed,2023-06-06 15:55:18
20094,721,516304687,Added to Cart,2023-06-25 03:32:21
20095,721,62,Added to Cart,2023-01-22 06:24:28
20096,721,178366,Added to Cart,2023-03-18 01:34:31
20097,721,740863419,Purchased,2023-07-16 04:43:25
20098,721,1074,Viewed,2023-07-12 20:44:44
20099,721,496452,Purchased,2023-07-09 23:27:38
20100,721,216668,Added to Cart,2023-05-13 19:07:46
20101,721,19289886,Purchased,2023-04-24 10:45:30
20102,721,2,Viewed,2023-02-24 01:56:31
20103,721,60,Viewed,2023-06-16 17:43:06
20104,721,9197,Purchased,2023-05-26 08:39:55
20105,721,63414366,Purchased,2023-05-11 18:11:24
20106,721,4976523,Added to Cart,2023-05-21 18:06:00
20107,721,66910118,Purchased,2023-01-27 05:09:50
20108,721,871989,Viewed,2023-05-02 05:43:24
20109,721,1074,Viewed,2023-01-25 02:04:04
20110,721,16,Added to Cart,2023-07-06 20:16:35
20111,721,5147644,Viewed,2023-07-15 17:59:10
20112,721,63414366,Viewed,2023-01-09 04:59:52
20113,721,111961,Viewed,2023-07-05 20:04:19
20114,721,72440,Viewed,2023-04-15 06:05:31
20115,721,281,Purchased,2023-02-04 01:59:16
20116,721,91298318,Added to Cart,2023-07-11 05:47:24
20117,721,1,Viewed,2023-01-25 15:59:07
20118,721,57123448,Viewed,2023-03-16 21:44:14
20119,721,5147644,Purchased,2023-03-20 12:38:53
20120,721,322,Viewed,2023-01-14 17:06:30
20121,721,281,Viewed,2023-06-12 11:07:37
20122,721,231,Added to Cart,2023-04-11 06:58:43
20123,721,2709352,Viewed,2023-02-14 02:49:00
20124,721,44,Viewed,2023-03-27 20:28:04
20125,721,970,Viewed,2023-07-02 01:37:39
20126,721,806795166,Added to Cart,2023-05-28 06:47:50
20127,722,1585832,Purchased,2023-03-24 14:19:25
20128,722,4976523,Added to Cart,2023-07-22 23:02:19
20129,722,740863419,Purchased,2023-07-19 05:44:38
20130,722,740863419,Purchased,2023-04-21 06:12:06
