User ID,Category,Interest Score,Avg Purchase Rating,Final Interest Score
592,Electronics,5.906538461538461,2.8938461538461535,4.400192307692308
592,Home,,0.0,
593,Beauty,10.350000000000001,3.45,6.9
593,Clothing,10.2,3.4,6.8
593,Electronics,,0.0,
593,Home,6.48,2.16,4.32
594,Beauty,,0.0,
594,Books,5.334444444444444,2.8825000000000003,4.108472222222222
594,Clothing,3.21,1.07,2.14
594,Home,12.280000000000001,4.093333333333333,8.186666666666667
595,Home,6.34695652173913,2.577,4.461978260869564
596,Books,3.453333333333333,1.49,2.4716666666666667
596,Electronics,,0.0,
597,Beauty,7.282222222222221,3.044,5.16311111111111
597,Books,7.126666666666666,2.895,5.010833333333333
597,Clothing,5.49,1.83,3.66
597,Electronics,,0.0,
598,Beauty,,0.0,
598,Clothing,7.416666666666667,3.2939999999999996,5.355333333333333
598,Electronics,5.226,2.483333333333333,3.8546666666666667
598,Home,12.885,4.295,8.59
599,Beauty,,0.0,
599,Books,5.24,2.62,3.93
599,Clothing,,0.0,
600,Beauty,,0.0,
600,Clothing,6.534000000000001,3.446,4.99
600,Electronics,6.846666666666667,3.0949999999999998,4.970833333333333
600,Home,,0.0,
601,Books,,0.0,
601,Electronics,6.264705882352941,3.2925,4.77860294117647
601,Home,,0.0,
602,Beauty,14.97,4.99,9.98
602,Books,5.513333333333333,2.42,3.9666666666666663
602,Clothing,11.01,3.67,7.34
602,Electronics,,0.0,
602,Home,,0.0,
603,Clothing,7.78875,3.52,5.654375
603,Electronics,,0.0,
603,Home,7.476666666666667,3.1533333333333338,5.315
604,Beauty,10.035,3.3449999999999998,6.6899999999999995
604,Books,5.5200000000000005,1.84,3.68
604,Clothing,,0.0,
604,Home,,0.0,
605,Home,7.6657142857142855,3.1774999999999998,5.421607142857143
606,Beauty,10.5,3.5,7.0
606,Books,,0.0,
606,Electronics,,0.0,
607,Beauty,,0.0,
607,Electronics,5.853658536585366,2.95625,4.404954268292682
607,Home,6.556,2.9066666666666667,4.731333333333334
608,Beauty,5.6064,2.46125,4.033825
608,Books,,0.0,
608,Electronics,4.155,1.575,2.865
608,Home,3.42,1.14,2.28
609,Beauty,2.12,1.06,1.59
609,Books,,0.0,
609,Clothing,,0.0,
609,Electronics,,0.0,
609,Home,5.844,2.66,4.252000000000001
610,Beauty,8.790000000000001,2.93,5.86
610,Books,8.525,3.41,5.9675
610,Clothing,10.01,3.996666666666666,7.003333333333333
610,Home,6.4815,2.586666666666667,4.534083333333333
611,Beauty,5.774285714285713,2.233333333333333,4.003809523809523
611,Clothing,,0.0,
612,Beauty,,0.0,
612,Books,8.277142857142858,3.3755555555555556,5.826349206349207
612,Clothing,6.324999999999999,2.53,4.427499999999999
612,Home,,0.0,
613,Beauty,11.129999999999999,3.71,7.42
613,Clothing,9.315,3.105,6.21
614,Beauty,,0.0,
614,Books,,0.0,
614,Home,4.654285714285714,2.775,3.7146428571428567
615,Beauty,5.5200000000000005,1.84,3.68
615,Books,,0.0,
615,Clothing,8.322,3.4175,5.86975
616,Clothing,,0.0,
616,Electronics,7.41,3.705,5.5575
616,Home,,0.0,
617,Beauty,10.878,3.526666666666667,7.202333333333334
617,Electronics,6.33,2.11,4.22
617,Home,10.616666666666667,4.51,7.5633333333333335
618,Beauty,6.42,2.14,4.28
618,Books,8.06875,3.96,6.014374999999999
618,Clothing,9.700000000000001,3.233333333333333,6.466666666666667
618,Electronics,,0.0,
618,Home,8.555,3.5966666666666662,6.075833333333333
619,Beauty,5.73,1.9100000000000001,3.8200000000000003
619,Home,7.148823529411764,2.87375,5.011286764705882
620,Beauty,8.91,2.97,5.94
620,Home,,0.0,
621,Beauty,7.4554838709677425,3.2566666666666664,5.356075268817205
621,Books,,0.0,
621,Clothing,,0.0,
621,Home,11.91,3.97,7.94
622,Beauty,3.42,1.14,2.28
622,Books,5.705,3.13,4.4175
622,Clothing,9.2925,3.0974999999999997,6.195
622,Home,5.841428571428572,2.5949999999999998,4.218214285714286
623,Beauty,9.855,3.8333333333333335,6.844166666666667
623,Electronics,,0.0,
623,Home,6.8999999999999995,2.3,4.6
624,Beauty,8.82,2.94,5.88
624,Books,,0.0,
624,Clothing,,0.0,
624,Electronics,11.55,3.85,7.7
624,Home,9.241666666666667,3.82625,6.5339583333333335
625,Beauty,,0.0,
625,Books,6.683478260869565,2.92,4.8017391304347825
625,Clothing,,0.0,
625,Electronics,,0.0,
625,Home,,0.0,
626,Beauty,3.33,1.11,2.22
626,Clothing,,0.0,
626,Electronics,,0.0,
626,Home,14.79,4.93,9.86
627,Beauty,,0.0,
627,Books,,0.0,
627,Clothing,7.477619047619048,3.7016666666666667,5.589642857142858
627,Electronics,,0.0,
627,Home,,0.0,
628,Beauty,,0.0,
628,Electronics,11.625,3.875,7.75
629,Beauty,5.359999999999999,2.2775,3.8187499999999996
629,Books,6.987500000000001,2.6666666666666665,4.827083333333333
629,Clothing,,0.0,
629,Electronics,,0.0,
629,Home,8.925,3.825,6.375
630,Clothing,14.309999999999999,4.77,9.54
630,Electronics,14.49,4.83,9.66
630,Home,8.633333333333333,3.4479999999999995,6.040666666666667
631,Clothing,7.4399999999999995,2.48,4.96
631,Electronics,,0.0,
631,Home,,0.0,
632,Beauty,11.129999999999999,3.71,7.42
632,Clothing,6.533269230769231,3.079230769230769,4.80625
632,Electronics,,0.0,
632,Home,,0.0,
633,Beauty,12.450000000000001,4.15,8.3
633,Books,,0.0,
633,Clothing,9.06,4.53,6.795
633,Electronics,,0.0,
633,Home,7.5375,2.98,5.25875
634,Beauty,13.41,4.47,8.94
634,Books,,0.0,
634,Clothing,,0.0,
634,Electronics,11.25,3.75,7.5
635,Beauty,,0.0,
635,Home,9.993333333333332,3.8899999999999997,6.941666666666666
636,Beauty,14.309999999999999,4.77,9.54
636,Books,,0.0,
636,Clothing,,0.0,
637,Beauty,8.02,2.6733333333333333,5.346666666666667
637,Clothing,4.62,1.54,3.08
637,Home,3.09,1.03,2.06
638,Beauty,8.455714285714285,3.35,5.902857142857142
638,Books,3.06,1.02,2.04
638,Clothing,9.43,3.143333333333333,6.286666666666666
638,Electronics,,0.0,
638,Home,,0.0,
639,Beauty,,0.0,
639,Books,9.315000000000001,3.105,6.210000000000001
639,Electronics,10.649999999999999,3.55,7.1
639,Home,7.5,2.48,4.99
640,Beauty,8.627692307692307,3.63625,6.131971153846154
640,Clothing,12.870000000000001,4.29,8.58
640,Home,12.66,4.22,8.44
641,Beauty,8.104,2.939,5.5215
641,Clothing,5.271666666666667,2.306,3.7888333333333337
641,Electronics,9.84,3.2800000000000002,6.5600000000000005
641,Home,4.5600000000000005,1.52,3.04
642,Beauty,14.46,4.82,9.64
642,Clothing,9.82,3.67375,6.746875
642,Electronics,7.959166666666666,2.8216666666666668,5.390416666666666
642,Home,,0.0,
643,Beauty,3.21,1.07,2.14
643,Clothing,7.042142857142857,2.525714285714286,4.7839285714285715
644,Beauty,9.530000000000001,4.155,6.842500000000001
644,Books,,0.0,
644,Clothing,6.0,3.0,4.5
644,Electronics,,0.0,
644,Home,6.562857142857142,2.5524999999999998,4.557678571428571
645,Beauty,8.26611111111111,3.137777777777778,5.701944444444444
645,Books,3.84,1.28,2.56
645,Clothing,11.19,3.73,7.46
645,Electronics,,0.0,
645,Home,11.76,3.92,7.84
646,Books,,0.0,
646,Clothing,8.16,2.72,5.44
646,Electronics,,0.0,
646,Home,5.28,1.76,3.52
647,Beauty,9.65,3.5324999999999998,6.5912500000000005
647,Clothing,9.675,3.225,6.45
647,Electronics,,0.0,
648,Beauty,11.08,4.292,7.686
648,Books,,0.0,
648,Clothing,8.394,3.626666666666667,6.0103333333333335
648,Electronics,,0.0,
648,Home,8.16,2.72,5.44
649,Beauty,6.633684210526316,2.6900000000000004,4.661842105263158
649,Electronics,3.51,1.17,2.34
649,Home,7.3500000000000005,2.45,4.9
650,Books,,0.0,
650,Electronics,13.47,4.49,8.98
651,Beauty,11.715,3.9050000000000002,7.8100000000000005
651,Books,8.07,2.69,5.38
651,Clothing,7.586,3.5033333333333334,5.544666666666667
651,Electronics,8.855,3.274,6.064500000000001
651,Home,,0.0,
652,Beauty,,0.0,
652,Books,5.79,1.93,3.86
652,Clothing,9.959999999999999,3.32,6.64
652,Electronics,,0.0,
652,Home,,0.0,
653,Beauty,9.67818181818182,3.3249999999999997,6.501590909090909
653,Books,8.76,2.92,5.84
653,Clothing,,0.0,
653,Electronics,4.59,1.53,3.06
653,Home,9.25357142857143,3.518,6.385785714285715
654,Beauty,,0.0,
654,Books,12.75,4.25,8.5
654,Electronics,,0.0,
655,Clothing,8.227692307692307,3.6519999999999997,5.939846153846153
655,Electronics,6.0925,2.83,4.46125
655,Home,,0.0,
656,Beauty,8.284,2.6799999999999997,5.482
656,Books,11.850000000000001,3.95,7.9
656,Clothing,8.387142857142857,3.0500000000000003,5.718571428571429
656,Home,,0.0,
657,Beauty,8.1825,2.69,5.436249999999999
657,Clothing,,0.0,
657,Electronics,,0.0,
658,Books,4.859999999999999,2.4299999999999997,3.6449999999999996
658,Clothing,12.09,4.03,8.06
658,Home,,0.0,
659,Beauty,4.47,1.49,2.98
660,Beauty,,0.0,
660,Home,7.77,2.59,5.18
661,Beauty,6.783333333333334,2.5300000000000002,4.656666666666667
661,Books,,0.0,
661,Electronics,7.62,2.54,5.08
661,Home,5.88,1.96,3.92
662,Beauty,5.25,1.75,3.5
662,Books,14.580000000000002,4.86,9.72
662,Clothing,14.700000000000001,4.9,9.8
662,Electronics,,0.0,
662,Home,3.7099999999999995,1.62,2.665
663,Beauty,10.8,3.6,7.2
663,Books,,0.0,
664,Beauty,10.395,3.465,6.93
664,Electronics,,0.0,
664,Home,12.149999999999999,4.05,8.1
665,Beauty,11.25,4.0,7.625
666,Beauty,,0.0,
666,Home,6.595405405405406,2.9583333333333335,4.776869369369369
667,Beauty,,0.0,
667,Books,12.66,4.22,8.44
667,Clothing,,0.0,
667,Home,,0.0,
668,Beauty,12.48,4.16,8.32
668,Books,,0.0,
668,Clothing,,0.0,
668,Home,,0.0,
669,Beauty,,0.0,
669,Books,6.666666666666667,4.0,5.333333333333334
669,Electronics,5.49,1.83,3.66
669,Home,,0.0,
670,Clothing,6.928333333333335,3.3233333333333337,5.125833333333334
670,Electronics,7.281428571428571,2.9025,5.091964285714285
670,Home,9.899999999999999,3.3,6.6
671,Beauty,9.72,3.24,6.48
671,Clothing,9.18,3.06,6.12
671,Electronics,,0.0,
671,Home,13.14,4.38,8.76
672,Beauty,9.848333333333334,3.35,6.599166666666667
672,Electronics,,0.0,
672,Home,,0.0,
673,Clothing,7.913888888888888,3.1025,5.5081944444444435
673,Electronics,9.643333333333333,4.005,6.824166666666667
673,Home,,0.0,
674,Beauty,3.3600000000000003,1.12,2.24
674,Books,,0.0,
674,Electronics,6.233846153846154,3.025,4.629423076923077
675,Beauty,9.84,3.28,6.56
675,Clothing,5.845208333333333,2.5775,4.211354166666666
676,Beauty,3.66,1.22,2.44
676,Books,8.445,2.8150000000000004,5.630000000000001
676,Clothing,,0.0,
676,Electronics,,0.0,
676,Home,,0.0,
677,Beauty,10.47,3.49,6.98
677,Clothing,6.338529411764705,3.3229999999999995,4.830764705882352
677,Home,,0.0,
678,Beauty,11.32,3.7733333333333334,7.546666666666667
678,Clothing,8.18142857142857,2.632,5.406714285714285
678,Electronics,7.7,3.9000000000000004,5.800000000000001
678,Home,8.913846153846153,3.283333333333333,6.098589743589743
679,Beauty,11.950000000000001,3.995,7.9725
679,Books,14.580000000000002,4.86,9.72
679,Clothing,13.86,4.62,9.24
679,Electronics,,0.0,
679,Home,6.28,2.5033333333333334,4.391666666666667
680,Beauty,8.445,2.815,5.63
680,Clothing,5.923333333333333,2.7433333333333336,4.333333333333333
680,Home,7.890666666666666,3.2975,5.594083333333333
681,Beauty,3.96,1.32,2.64
681,Clothing,7.89,2.63,5.26
681,Home,7.715000000000001,3.58,5.647500000000001
682,Beauty,7.891666666666667,3.036666666666667,5.464166666666667
682,Clothing,7.372222222222222,2.6271428571428572,4.9996825396825395
682,Electronics,4.82,2.41,3.615
682,Home,,0.0,
683,Beauty,6.130344827586207,2.77,4.450172413793103
683,Clothing,,0.0,
683,Electronics,,0.0,
683,Home,,0.0,
684,Beauty,6.543809523809524,2.8636363636363638,4.703722943722944
684,Clothing,,0.0,
684,Electronics,10.41,3.47,6.94
684,Home,4.9799999999999995,1.66,3.32
685,Books,,0.0,
685,Clothing,,0.0,
685,Electronics,6.48,3.24,4.86
685,Home,,0.0,
686,Beauty,5.37,1.79,3.58
686,Books,10.05,3.35,6.7
686,Home,10.5,3.75,7.125
687,Beauty,4.199999999999999,1.4,2.8
687,Books,6.36,2.12,4.24
687,Clothing,5.713333333333334,2.62,4.166666666666667
687,Electronics,,0.0,
687,Home,14.73,4.91,9.82
688,Beauty,10.549999999999999,3.516666666666667,7.033333333333333
688,Clothing,7.2825,3.013333333333333,5.147916666666666
688,Electronics,,0.0,
689,Beauty,7.89,2.63,5.26
689,Books,11.97,3.99,7.98
689,Electronics,5.630857142857143,2.74375,4.187303571428571
689,Home,3.12,1.04,2.08
690,Beauty,11.63,3.876666666666667,7.753333333333334
690,Clothing,9.075000000000001,3.0250000000000004,6.050000000000001
691,Beauty,8.6025,3.063333333333334,5.832916666666667
691,Books,,0.0,
691,Clothing,8.16,2.72,5.44
691,Electronics,,0.0,
691,Home,6.119999999999999,2.04,4.08
692,Beauty,10.515,3.505,7.01
692,Books,5.962941176470588,2.4899999999999998,4.226470588235294
692,Clothing,6.7846153846153845,3.1266666666666665,4.955641025641025
692,Electronics,,0.0,
693,Beauty,10.82,3.606666666666667,7.213333333333334
693,Books,3.446,1.6766666666666667,2.5613333333333337
693,Clothing,,0.0,
693,Electronics,5.601666666666667,1.916,3.7588333333333335
693,Home,7.053333333333334,3.04,5.046666666666667
694,Beauty,9.99,3.33,6.66
694,Clothing,,0.0,
694,Electronics,7.605,2.535,5.07
694,Home,9.32,3.106666666666667,6.213333333333334
695,Beauty,8.452307692307691,3.09625,5.7742788461538455
695,Books,,0.0,
695,Clothing,,0.0,
695,Electronics,,0.0,
696,Beauty,7.188571428571429,2.912,5.050285714285714
696,Books,9.629999999999999,3.21,6.42
696,Electronics,,0.0,
697,Beauty,8.04,2.6799999999999997,5.359999999999999
697,Books,,0.0,
697,Clothing,,0.0,
697,Electronics,,0.0,
697,Home,7.484999999999999,2.495,4.99
698,Beauty,5.184285714285714,2.51,3.847142857142857
698,Books,,0.0,
698,Clothing,,0.0,
698,Electronics,8.85,2.95,5.9
698,Home,6.7250000000000005,2.586,4.6555
699,Beauty,6.5875,2.6366666666666667,4.6120833333333335
699,Books,13.05,4.35,8.7
699,Clothing,,0.0,
699,Electronics,14.850000000000001,4.95,9.9
699,Home,13.98,4.66,9.32
700,Beauty,9.3,3.0999999999999996,6.2
700,Books,,0.0,
700,Clothing,,0.0,
700,Electronics,6.315555555555555,3.2375,4.776527777777778
700,Home,9.974444444444444,3.604,6.789222222222222
701,Electronics,9.57,3.19,6.38
702,Beauty,7.8790000000000004,3.312,5.5955
702,Clothing,8.64,2.88,5.76
703,Beauty,5.28,1.76,3.52
703,Clothing,,0.0,
703,Home,,0.0,
704,Beauty,,0.0,
704,Books,,0.0,
704,Clothing,,0.0,
704,Home,4.416857142857143,2.4375,3.4271785714285716
705,Beauty,12.195,4.0649999999999995,8.129999999999999
705,Clothing,4.536666666666666,1.665,3.100833333333333
705,Home,,0.0,
706,Beauty,,0.0,
706,Clothing,7.9944444444444445,3.636,5.815222222222222
706,Electronics,5.46,2.73,4.095
706,Home,10.08,3.36,6.72
707,Beauty,8.4,2.8,5.6
707,Books,,0.0,
707,Clothing,11.97,3.99,7.98
707,Electronics,,0.0,
707,Home,7.800000000000001,2.6,5.2
708,Beauty,,0.0,
708,Clothing,6.295555555555556,2.4,4.347777777777778
708,Electronics,7.550000000000001,3.9066666666666667,5.7283333333333335
708,Home,10.74,3.58,7.16
709,Clothing,7.59,2.53,5.06
709,Electronics,4.72,2.36,3.54
709,Home,9.4,4.7,7.050000000000001
710,Beauty,,0.0,
710,Clothing,,0.0,
710,Home,,0.0,
711,Beauty,,0.0,
711,Books,6.024,2.5833333333333335,4.3036666666666665
711,Clothing,9.709090909090909,3.542857142857143,6.625974025974026
711,Electronics,,0.0,
711,Home,7.196000000000001,3.2433333333333336,5.219666666666667
712,Beauty,8.821250000000001,3.485714285714286,6.153482142857143
712,Books,,0.0,
712,Clothing,,0.0,
712,Electronics,6.077857142857143,2.8,4.438928571428571
712,Home,9.48,3.16,6.32
713,Beauty,12.059999999999999,4.02,8.04
713,Books,,0.0,
713,Clothing,8.115000000000002,2.705,5.410000000000001
713,Electronics,10.275,3.425,6.85
713,Home,8.815999999999999,3.373333333333333,6.094666666666666
714,Beauty,,0.0,
714,Books,,0.0,
714,Electronics,,0.0,
714,Home,7.5,2.5,5.0
715,Beauty,7.545000000000001,2.7425,5.143750000000001
715,Electronics,8.22,2.74,5.48
716,Beauty,,0.0,
716,Books,3.929130434782609,2.151,3.0400652173913043
716,Clothing,,0.0,
716,Home,4.005,1.335,2.67
717,Beauty,,0.0,
717,Clothing,14.549999999999999,4.85,9.7
717,Electronics,6.324999999999999,2.53,4.427499999999999
718,Books,,0.0,
718,Electronics,6.980833333333334,2.7,4.840416666666667
719,Beauty,8.790000000000001,2.93,5.86
719,Clothing,8.07,2.69,5.38
719,Electronics,,0.0,
719,Home,6.708333333333333,2.9433333333333334,4.825833333333334
720,Beauty,,0.0,
720,Books,6.872727272727272,3.7600000000000002,5.316363636363636
720,Electronics,9.863636363636363,3.3349999999999995,6.599318181818181
721,Beauty,,0.0,
721,Books,3.62,1.81,2.715
721,Clothing,7.671428571428572,3.138,5.404714285714286
721,Electronics,4.08,1.36,2.72
721,Home,6.2225,2.81,4.51625
722,Beauty,,0.0,
722,Books,4.5280000000000005,1.7066666666666663,3.1173333333333333
722,Clothing,6.164545454545455,2.7622222222222224,4.463383838383839
722,Electronics,3.3899999999999997,1.13,2.26
722,Home,,0.0,
723,Beauty,10.845,3.615,7.23
723,Books,,0.0,
723,Clothing,7.234782608695652,3.09875,5.166766304347826
723,Electronics,5.265,3.51,4.387499999999999
723,Home,7.199999999999999,2.4,4.8
724,Beauty,,0.0,
724,Books,6.863265306122449,3.332307692307692,5.09778649921507
724,Clothing,13.47,4.49,8.98
724,Electronics,10.17,3.39,6.78
724,Home,,0.0,
725,Beauty,12.96,4.32,8.64
725,Books,5.477111111111111,3.0485714285714285,4.26284126984127
725,Clothing,,0.0,
725,Electronics,3.9000000000000004,1.3,2.6
726,Beauty,3.87,1.29,2.58
726,Books,,0.0,
726,Electronics,,0.0,
726,Home,8.950000000000001,2.983333333333333,5.966666666666667
727,Books,,0.0,
727,Clothing,5.3325,2.455,3.89375
727,Electronics,,0.0,
727,Home,5.8575,2.313333333333333,4.085416666666666
728,Beauty,7.762857142857143,3.3775,5.570178571428571
728,Books,4.32,1.44,2.88
728,Clothing,,0.0,
728,Electronics,6.45,2.15,4.3
728,Home,13.919999999999998,4.64,9.28
729,Beauty,4.891428571428571,1.6524999999999999,3.271964285714285
729,Clothing,10.14,3.38,6.76
729,Electronics,,0.0,
729,Home,5.873333333333334,2.355,4.114166666666667
730,Beauty,7.213333333333334,2.807,5.010166666666667
730,Clothing,10.325,4.13,7.227499999999999
730,Electronics,9.3,3.1,6.2
730,Home,,0.0,
731,Beauty,7.7725,3.286,5.52925
731,Clothing,8.775,2.925,5.85
732,Beauty,,0.0,
732,Books,7.853571428571429,3.4183333333333334,5.635952380952381
732,Home,,0.0,
733,Beauty,,0.0,
733,Books,,0.0,
733,Clothing,,0.0,
733,Home,,0.0,
734,Beauty,9.24,3.08,6.16
734,Clothing,5.322333333333333,2.393333333333333,3.857833333333333
734,Home,,0.0,
735,Clothing,6.50188679245283,2.841176470588235,4.671531631520533
735,Electronics,9.0,3.0,6.0
736,Beauty,6.029999999999999,2.01,4.02
736,Books,,0.0,
736,Electronics,11.790000000000001,3.93,7.86
737,Books,,0.0,
737,Clothing,11.34,3.78,7.56
737,Electronics,7.331875,3.705,5.5184375
737,Home,,0.0,
738,Books,7.749428571428572,3.163333333333333,5.456380952380952
738,Clothing,,0.0,
738,Electronics,4.5600000000000005,1.52,3.04
738,Home,,0.0,
739,Beauty,9.5575,4.192,6.87475
739,Books,,0.0,
739,Clothing,10.44,3.48,6.96
739,Electronics,14.549999999999999,4.85,9.7
739,Home,10.721250000000001,4.0725,7.3968750000000005
740,Beauty,,0.0,
740,Electronics,8.850000000000001,2.95,5.9
741,Beauty,,0.0,
741,Clothing,9.030000000000001,3.01,6.0200000000000005
741,Electronics,10.175,4.07,7.1225000000000005
742,Beauty,7.0065,3.276666666666667,5.141583333333333
742,Books,,0.0,
742,Electronics,,0.0,
742,Home,,0.0,
743,Beauty,,0.0,
743,Books,,0.0,
743,Electronics,5.8416,2.7239999999999998,4.2828
744,Home,7.37125,2.5916666666666663,4.981458333333333
745,Beauty,6.195,2.065,4.13
745,Books,4.96,2.1300000000000003,3.545
745,Clothing,4.1433333333333335,1.88,3.0116666666666667
745,Electronics,6.33,2.11,4.22
745,Home,,0.0,
746,Beauty,6.577692307692308,2.761428571428571,4.669560439560439
746,Books,,0.0,
746,Electronics,,0.0,
746,Home,5.22,1.8399999999999999,3.53
747,Beauty,6.286842105263158,2.84,4.563421052631579
747,Books,12.675,4.225,8.45
747,Clothing,9.75,3.25,6.5
747,Electronics,,0.0,
748,Beauty,9.03,3.0100000000000002,6.02
748,Books,3.6,1.44,2.52
748,Clothing,4.990666666666667,2.1155555555555554,3.553111111111111
748,Home,,0.0,
749,Beauty,8.1575,3.1322222222222225,5.644861111111112
749,Books,7.503333333333333,2.5733333333333333,5.038333333333333
749,Clothing,,0.0,
749,Electronics,9.046000000000001,3.4800000000000004,6.263000000000001
749,Home,,0.0,
750,Clothing,8.118,2.706666666666667,5.412333333333334
750,Home,,0.0,
751,Beauty,7.171666666666667,2.8185714285714285,4.995119047619047
751,Clothing,12.0,4.0,8.0
751,Electronics,4.42,2.21,3.315
752,Beauty,11.16,3.72,7.44
752,Books,7.484999999999999,3.143333333333333,5.314166666666666
752,Clothing,,0.0,
752,Electronics,13.440000000000001,4.48,8.96
752,Home,,0.0,
753,Beauty,,0.0,
753,Books,6.474399999999999,3.1316666666666664,4.803033333333333
753,Home,,0.0,
754,Beauty,8.6575,3.36,6.00875
754,Books,,0.0,
754,Clothing,6.523999999999999,2.91,4.717
754,Electronics,,0.0,
754,Home,,0.0,
755,Beauty,7.430000000000001,3.0828571428571427,5.256428571428572
755,Clothing,9.120000000000001,2.9800000000000004,6.050000000000001
755,Electronics,,0.0,
755,Home,10.53,3.51,7.02
756,Clothing,,0.0,
756,Electronics,,0.0,
756,Home,5.0616666666666665,2.23,3.645833333333333
757,Beauty,7.68,2.56,5.12
757,Books,11.91,3.97,7.94
757,Clothing,,0.0,
757,Electronics,6.33,2.11,4.22
757,Home,11.31,3.77,7.54
758,Beauty,8.399999999999999,2.8,5.6
758,Books,7.5600000000000005,2.52,5.04
758,Clothing,5.4,1.8,3.6
758,Home,7.4045000000000005,3.50125,5.452875000000001
759,Beauty,3.2775,1.44,2.3587499999999997
759,Books,,0.0,
760,Books,6.4925,3.71,5.10125
761,Beauty,11.479999999999999,3.8266666666666667,7.653333333333332
761,Books,10.26,3.42,6.84
761,Clothing,9.4625,3.456666666666667,6.459583333333334
761,Electronics,10.92,3.64,7.28
762,Beauty,,0.0,
762,Books,13.59,4.529999999999999,9.059999999999999
762,Electronics,6.24,2.08,4.16
762,Home,,0.0,
763,Beauty,12.795,4.265,8.53
763,Books,,0.0,
763,Clothing,5.574999999999999,2.23,3.9025
763,Electronics,10.563333333333334,4.52,7.541666666666667
763,Home,6.935384615384615,2.81,4.872692307692308
764,Beauty,6.475454545454546,2.63375,4.554602272727273
764,Books,6.48,2.16,4.32
764,Home,,0.0,
765,Beauty,12.555,4.1850000000000005,8.370000000000001
765,Books,7.411666666666666,3.2157142857142853,5.313690476190476
765,Clothing,10.8,3.6,7.2
765,Home,,0.0,
766,Beauty,4.38,1.46,2.92
766,Clothing,,0.0,
766,Home,5.126153846153846,2.518,3.822076923076923
767,Beauty,,0.0,
767,Clothing,,0.0,
768,Beauty,12.629999999999999,4.21,8.42
768,Clothing,13.919999999999998,4.64,9.28
769,Beauty,12.24,4.08,8.16
769,Books,4.32,2.16,3.24
770,Beauty,9.14875,3.4699999999999998,6.309374999999999
770,Books,,0.0,
770,Clothing,12.299999999999999,4.1,8.2
770,Electronics,,0.0,
770,Home,11.040000000000001,3.68,7.36
771,Beauty,,0.0,
771,Books,,0.0,
771,Clothing,,0.0,
771,Electronics,6.174375,3.05,4.6121875
771,Home,,0.0,
772,Beauty,10.245000000000001,3.415,6.83
772,Books,9.06,3.02,6.04
772,Clothing,7.14,2.38,4.76
772,Electronics,,0.0,
772,Home,3.364,1.925,2.6445
773,Beauty,10.728,4.066666666666666,7.397333333333333
773,Clothing,7.949999999999999,2.65,5.3
773,Electronics,,0.0,
773,Home,13.14,4.38,8.76
774,Beauty,,0.0,
774,Books,6.42,2.14,4.28
774,Clothing,9.0,3.0,6.0
774,Home,6.57,2.19,4.38
775,Beauty,,0.0,
775,Books,,0.0,
775,Clothing,6.194615384615385,2.9475,4.571057692307692
775,Electronics,5.646,2.5875,4.11675
775,Home,,0.0,
776,Beauty,9.629999999999999,3.21,6.42
776,Books,,0.0,
776,Clothing,8.17,2.9800000000000004,5.575
776,Electronics,5.22,1.74,3.48
776,Home,9.544,3.305,6.4245
777,Beauty,8.085714285714285,3.8366666666666664,5.961190476190476
777,Books,8.4,4.2,6.300000000000001
777,Clothing,,0.0,
777,Electronics,6.029999999999999,2.01,4.02
777,Home,7.05,2.432,4.741
778,Beauty,11.19,3.73,7.46
778,Books,,0.0,
778,Clothing,8.100000000000001,2.7,5.4
778,Electronics,8.92,3.8674999999999997,6.39375
778,Home,5.3225,2.45,3.88625
779,Beauty,8.925,2.9749999999999996,5.95
779,Clothing,5.883333333333333,3.53,4.706666666666666
779,Electronics,8.815714285714284,3.1333333333333333,5.9745238095238085
779,Home,,0.0,
780,Beauty,6.235384615384616,2.954285714285714,4.594835164835165
780,Books,9.120000000000001,3.04,6.08
780,Clothing,6.63,2.21,4.42
780,Electronics,11.07,3.69,7.38
780,Home,5.3100000000000005,1.77,3.54
781,Beauty,7.8244444444444445,3.095,5.459722222222222
781,Books,4.8149999999999995,1.605,3.21
781,Clothing,,0.0,
781,Electronics,14.61,4.87,9.74
781,Home,,0.0,
782,Beauty,13.77,4.59,9.18
782,Electronics,7.5,2.5,5.0
782,Home,5.489090909090909,2.2485714285714287,3.8688311688311687
783,Clothing,,0.0,
783,Electronics,7.067500000000001,3.41,5.2387500000000005
783,Home,12.99,4.33,8.66
784,Beauty,8.82,2.94,5.88
784,Books,5.148000000000001,2.43,3.7890000000000006
784,Clothing,13.169999999999998,4.39,8.78
784,Electronics,8.616666666666665,3.3633333333333333,5.989999999999999
784,Home,3.5249999999999995,1.41,2.4675
785,Beauty,14.145,4.715,9.43
785,Books,6.213333333333334,2.57,4.391666666666667
785,Clothing,6.6290000000000004,3.0324999999999998,4.83075
785,Electronics,11.46,4.12,7.790000000000001
785,Home,6.84,2.28,4.56
786,Beauty,7.74,2.58,5.16
786,Clothing,,0.0,
786,Electronics,6.646315789473684,3.431111111111111,5.038713450292398
786,Home,,0.0,
787,Beauty,8.97,2.99,5.98
787,Clothing,10.01875,3.658333333333333,6.838541666666667
787,Electronics,,0.0,
787,Home,7.3500000000000005,2.4499999999999997,4.9
788,Beauty,,0.0,
788,Books,7.614583333333333,3.2775000000000003,5.446041666666667
